0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.71596,13.347,27.809,39.441,51.985,64.565,76.391,89.382,102.67,114.91,127.01,139.23,150.97,164.45,176.26,188.31,201.57,214.25,226.82,240.06,252.61,267.15,279.54,292.65,304.32,318.37,330.97,342.97,358.41,369.11,380.83,394.3,405.28,418.97,433.09,445.77,457.51,469.12,480.21,492.19,505.89,517.37,531.51,544.68,559.92,575.3,589.38,601.94,612.88,626.07,641.57,657.2,670.97,681.16,694.43,708.11,720.03,735.62,748.39,756.43,770.94,784.79,798.43,811.33,829.59,850.8,862.88,878.7,893.37,908.7,920.31,936.34,952.36,973.04,990.88,1007.4,1026.5,1042.1,1057.3,1080,1097.8,1110,1127,1142.4,1154.7,1168.5,1183.3,1197.5,1212.5,1237.5,1255.8,1270,1285.2,1304.7,1321.2,1342.1,1355.4,1371.8,1385.9,1406,1433.3,1451.2,1487.6,1524.3,1546,2000.9,0,2025.2,2048.5,2062.8,2330.6,2350.4,2369.6,2392.8,2451.6,2817.5,2821.2,2841.6,2844.3,2926.9,2929.3,3068.4,3131.6,3158.3,3708.8,3712.9,3729,3731.8,3747.6,3760.7,4425.9,4433.1,4451,4469.6,4489.1
0,0,0,39.45,51.983,0,0,0,0,114.93,0,0,151,164.46,176.27,0,0,0,0,0,0,267.16,279.54,0,0,318.37,0,0,0,369.12,380.83,0,0,0,0,0,0,0,0,0,505.9,517.39,531.48,0,0,0,0,0,0,0,0,657.22,0,0,0,0,720.04,735.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,952.37,0,990.9,0,1026.5,1042.1,0,0,1097.9,0,1127,0,0,0,1183.3,0,1212.5,0,0,0,0,1304.7,0,0,0,0,0,0,1433.3,1451.2,0,0,1546,0,0,2025.3,0,2062.8,2330.6,0,2369.6,0,0,0,0,2841.6,0,0,0,3068.4,0,0,0,0,0,0,0,3760.7,0,4433.2,0,0,0
0.70868,13.346,27.806,39.452,51.983,64.575,76.391,89.379,102.67,114.91,127.01,139.22,150.98,164.45,176.26,188.31,201.57,214.26,226.83,240.06,252.61,267.15,279.54,292.65,304.33,318.37,330.97,342.97,358.41,369.11,380.83,394.31,405.28,418.97,433.09,445.76,457.51,469.12,480.21,492.19,505.89,517.37,531.49,544.68,559.92,575.3,589.37,601.94,612.88,626.07,641.57,657.2,670.97,681.16,694.43,708.11,720.03,735.62,748.39,756.44,770.93,784.79,798.44,811.33,829.58,850.79,862.88,878.69,893.37,908.69,920.32,936.34,952.36,973.03,990.88,1007.4,1026.5,1042.1,1057.3,1080,1097.9,1110,1127,1142.4,1154.7,1168.5,1183.3,1197.5,1212.5,1237.5,1255.8,1270,1285.2,1304.7,1321.2,1342.1,1355.4,1371.8,1385.9,1406,1433.3,1451.2,1487.6,1524.3,1546,2000.9,2003.4,2025.2,2048.5,2062.8,2330.6,2350.4,2369.6,2392.8,2451.6,2817.5,2821.2,2841.6,2844.3,2926.9,2929.2,3068.4,3131.6,3158.3,3708.8,3712.9,3729,3731.8,3747.6,3760.7,4425.9,4433.1,4451,4469.6,4489.1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3068.4,0,0,0,0,3729,3731.8,0,0,0,0,0,0,0
0.70452,13.352,27.812,39.451,51.988,64.582,76.398,89.383,102.67,114.91,127.01,139.21,150.98,164.45,176.26,188.32,201.58,214.26,226.83,240.06,252.61,267.16,279.54,292.66,304.33,318.37,330.97,342.97,358.42,369.11,380.83,394.31,405.28,0,433.09,445.77,457.51,469.12,480.22,492.19,505.9,517.38,531.49,544.68,559.92,575.3,589.38,601.95,612.88,626.08,641.58,657.21,670.91,681.17,694.43,708.11,0,735.62,748.39,756.44,770.94,0,798.44,0,829.59,850.69,862.88,878.7,893.37,908.7,920.31,936.34,952.36,973.04,990.88,1007.4,1026.5,1042,1057.3,1079.9,1097.8,1110,1127,1142.4,1154.7,1168.5,1183.3,0,1212.5,1237.5,1255.8,1270,1285.2,1304.7,1321.2,1342.1,0,1371.8,1385.9,1406,1433.3,1451.2,1487.6,1524.3,1546,2000.9,2003.2,2025.2,2048.5,0,2330.6,2350.4,2369.6,2392.8,0,2817.6,2821.1,2841.6,2844.3,2926.9,0,3068.2,3131.6,3158.3,3708.8,3712.9,3729,3731.9,3747.6,3760.7,4425.9,4433.2,4451,4469.6,4489.1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.71772,13.343,27.8,39.442,51.989,64.566,76.389,89.374,102.67,114.9,127,139.22,150.97,164.45,176.25,188.31,201.57,214.25,226.83,240.05,252.6,267.15,279.53,292.66,304.32,318.37,330.97,342.96,358.41,369.1,380.82,394.27,405.28,418.97,433.08,445.61,457.51,469.12,480.21,492.19,505.89,517.37,531.48,544.67,559.91,575.29,589.31,601.79,612.88,626.05,641.57,657.2,670.97,681.16,694.43,708.11,720.02,735.62,748.38,756.43,770.93,784.79,798.43,811.32,829.58,850.8,862.88,878.69,893.36,908.69,920.3,936.34,952.35,973.03,990.87,1007.4,1026.5,1042.1,1057.3,1080,1097.8,1110,1127,1142.4,1154.7,1168.5,1183.2,1197.5,1212.5,1237.5,1255.8,1270,1285.2,1304.7,1321.2,1342.1,1355.4,1371.8,1385.9,1406,1433.3,1451.2,1487.6,1524.3,1546,2000.8,2003.2,2025.2,2048.5,2062.8,2330.6,2350.4,2369.6,2392.8,2451.6,2817.5,2821.2,2841.6,2844.2,2926.9,2929.2,3068.4,3131.6,3158.3,3708.8,3712.9,3729,3731.8,3747.6,3760.7,4425.9,4433.1,4451,4469.5,4489.1
0.71384,13.349,27.808,39.438,51.982,64.57,76.386,89.376,102.66,114.91,127.01,139.22,150.97,164.45,176.25,188.31,201.57,214.25,226.82,240.05,252.6,267.15,279.54,292.65,304.31,318.37,330.97,342.96,358.41,369.11,380.82,394.3,405.27,418.97,433.09,445.76,457.51,469.12,480.21,492.19,505.9,517.37,531.48,544.68,559.92,575.3,589.37,601.94,612.88,626.07,641.57,657.2,670.97,681.16,694.42,708.11,720.03,735.62,748.38,756.43,770.94,784.8,798.43,811.33,829.58,850.79,862.88,878.7,893.37,908.69,920.3,936.34,952.35,973.04,990.88,1007.4,1026.5,1042.1,1057.3,1080,1097.8,1110,1127,1142.4,1154.7,1168.5,1183.3,1197.5,1212.5,1237.5,1255.8,1270,1285.2,1304.7,1321.2,1342.1,1355.4,1371.8,1385.9,1406,1433.3,1451.2,1487.6,1524.3,1546,2000.9,2003.3,2025.2,2048.5,2062.8,2330.6,2350.4,2369.6,2392.8,2451.6,2817.5,2821.2,2841.6,2844.2,2926.9,2929.2,3068.4,3131.6,3158.3,3708.8,3712.9,3729,3731.8,3747.6,3760.7,4425.9,4433.1,4451,4469.6,4489.1
