0.64983,0.81549,0.60606,0.68889,0.84579,0.78788,0.61279,0.8431,0.63098,0.76768,0.99731,0.60741,0.6404,0.86532,0.69495,0.6936,0.63704,0.833,0.79596,0.72862,0.63973,0.64512,0.80673,0.7266,0.83704,0.84108,0.8303,0.78047,0.84781,0.87138,0.57104,0.82896,0.77441,0.74815,0.7697,0.78114,0.87407,0.79057,0.82088,0.81616,0.82828,0.75152,0.69091,0.74411,0.83704,0.77374,0.77104,0.82492,0.86128,0.79192,0.84646,0.69226,0.65791,0.80135,0.74478,0.78586,0.567,0.58586,0.80539,0.80471,0.83636,0.65724,0.83098,0.71785,0.80741,0.78114,0.69428,0.75017,0.76296,0.79933,0.79529,0.70774,0.74074,0.47946,0.72189,0.84781,0.80135,0.75556,0.67407,0.37037,0.82155,0.83098,0.67609,0.76566,0.73199,0.77845,0.72929,0.54815,0.7064,0.76431,0.7468,0.70909,0.63704,0.68552,0.79731,0.80067,0.53603,0.75219,0.81549,0.73266,0.65185,0.81684,0.40202,0.35152,0.49158,0.40269,0.045118,0.4431,0.5771,0.72525,0.74209,0.71515,0.7138,0.8101,0.6862,0.67071,0.26532,0.76162,0.33199,0.76094,0.16296,0.7697,0.79394,0.77239,0.74545,0.35556,0.80673,0.34613,0.82424,0.7266,0.58721,0.57508,0.47946,0.38721,0.4862
0.80235,0.70745,0.52392,0.52471,0.71451,0.62824,0.50196,0.68157,0.50824,0.70902,0.70745,0.99843,0.48157,0.79059,0.55843,0.55608,0.54039,0.66196,0.67765,0.56863,0.5051,0.54353,0.70588,0.5898,0.65412,0.70902,0.67216,0.64314,0.69333,0.71059,0.47529,0.61412,0.68392,0.65569,0.72549,0.66824,0.73333,0.70196,0.67765,0.71608,0.72863,0.63922,0.59059,0.63373,0.70353,0.69098,0.69333,0.65176,0.76627,0.68235,0.65569,0.62196,0.59765,0.6651,0.70039,0.72,0.49569,0.53255,0.68314,0.64078,0.67608,0.53569,0.64314,0.5749,0.69255,0.64549,0.57412,0.60627,0.65647,0.65569,0.64549,0.60627,0.62039,0.45725,0.63765,0.72,0.63059,0.6298,0.55686,0.38353,0.67843,0.69961,0.65882,0.67294,0.55059,0.68157,0.60078,0.53961,0.54588,0.64314,0.61098,0.60314,0.54275,0.62824,0.63529,0.65647,0.42118,0.60863,0.60078,0.61098,0.51608,0.61176,0.3898,0.32784,0.42667,0.32627,0.041569,0.39137,0.48941,0.55765,0.62824,0.60471,0.66196,0.67843,0.58353,0.53098,0.24706,0.67608,0.26824,0.63059,0.17098,0.62275,0.68549,0.62275,0.71608,0.30118,0.67843,0.28157,0.74667,0.59137,0.46824,0.42196,0.45255,0.31137,0.46667
0.43312,0.65584,0.68636,0.75065,0.64286,0.57078,0.69091,0.59416,0.67208,0.61039,0.61753,0.3987,1,0.63247,0.75649,0.67143,0.68247,0.57338,0.6,0.6987,0.71688,0.7474,0.56623,0.5026,0.58312,0.59481,0.55714,0.57208,0.61948,0.61364,0.62857,0.58377,0.6513,0.50844,0.59156,0.60974,0.5987,0.53766,0.55584,0.60714,0.65195,0.5487,0.54805,0.58052,0.62792,0.56299,0.6039,0.58961,0.60455,0.63896,0.6013,0.5461,0.50584,0.56558,0.52532,0.59416,0.69091,0.66364,0.62208,0.54221,0.56364,0.51818,0.61558,0.5013,0.56948,0.61104,0.54481,0.58117,0.60195,0.56818,0.57338,0.62273,0.57403,0.51688,0.5961,0.66364,0.57468,0.5026,0.5026,0.44351,0.60065,0.57273,0.56039,0.5026,0.60455,0.5474,0.49935,0.39156,0.52338,0.56039,0.54805,0.56429,0.51558,0.53701,0.58961,0.57662,0.56429,0.56039,0.56688,0.55325,0.66364,0.64286,0.42273,0.36494,0.48312,0.38182,0.046104,0.44545,0.51753,0.53571,0.6013,0.53117,0.53831,0.5539,0.55909,0.66623,0.27987,0.62532,0.33377,0.59026,0.13052,0.59416,0.61104,0.56688,0.61299,0.40649,0.54286,0.41039,0.62078,0.54481,0.67143,0.60584,0.43961,0.36494,0.52662
0.6862,0.83838,0.64579,0.71178,0.86195,0.75354,0.63232,0.84512,0.6202,0.81279,0.86532,0.67879,0.65589,0.99798,0.75152,0.66936,0.66801,0.833,0.82357,0.74074,0.65522,0.67003,0.89495,0.76364,0.86263,0.92256,0.8229,0.8101,0.82559,0.8532,0.6,0.76835,0.83502,0.7798,0.83838,0.83434,0.90842,0.80673,0.83367,0.85185,0.89899,0.81077,0.75286,0.76229,0.84983,0.78855,0.78855,0.84377,0.88485,0.84646,0.84916,0.78114,0.69495,0.85926,0.82357,0.80943,0.59933,0.62155,0.86532,0.79057,0.84579,0.68485,0.80539,0.67205,0.78788,0.7569,0.72997,0.78182,0.78519,0.81549,0.78249,0.74882,0.82357,0.51044,0.76768,0.87879,0.79057,0.75286,0.67205,0.37374,0.80808,0.8532,0.76094,0.8,0.76229,0.76229,0.78721,0.59461,0.71717,0.7798,0.7266,0.74882,0.66465,0.84512,0.83367,0.82088,0.48148,0.77172,0.79259,0.68687,0.68822,0.83367,0.41414,0.35354,0.4963,0.3798,0.044444,0.42761,0.55758,0.74141,0.75421,0.76768,0.82222,0.83771,0.76027,0.71717,0.25387,0.84175,0.31044,0.78182,0.15488,0.81481,0.86599,0.77374,0.82828,0.34343,0.85791,0.35758,0.83704,0.74209,0.58788,0.56498,0.45387,0.37643,0.48485
0.51494,0.72857,0.70844,0.80584,0.66948,0.6974,0.78701,0.67792,0.7461,0.72727,0.67013,0.46234,0.75649,0.72468,0.9987,0.77468,0.81494,0.66299,0.68117,0.83766,0.79351,0.77013,0.66429,0.62013,0.68052,0.72792,0.67468,0.66169,0.68571,0.71753,0.70909,0.66818,0.70714,0.66688,0.64545,0.70455,0.6961,0.6487,0.63312,0.72662,0.71494,0.65065,0.64026,0.59156,0.71364,0.70455,0.72143,0.64156,0.69545,0.72013,0.68571,0.58831,0.57922,0.65455,0.61753,0.63961,0.75,0.71688,0.69221,0.63442,0.61883,0.59675,0.65974,0.52727,0.66364,0.67143,0.55519,0.63182,0.65325,0.63377,0.65779,0.6474,0.68506,0.52338,0.65909,0.74481,0.66299,0.56234,0.54545,0.37727,0.69091,0.6461,0.65065,0.57468,0.65455,0.60779,0.59026,0.46364,0.56558,0.62403,0.59026,0.6539,0.54351,0.6513,0.66753,0.63182,0.5513,0.61818,0.6474,0.56494,0.75844,0.69805,0.42338,0.35584,0.47922,0.39091,0.046753,0.47597,0.54675,0.57208,0.6526,0.59416,0.60714,0.65649,0.61299,0.76039,0.28052,0.68312,0.38117,0.64156,0.12987,0.66688,0.73506,0.64156,0.78117,0.38312,0.61104,0.47078,0.69286,0.58442,0.69805,0.66169,0.47338,0.33312,0.51558
0.52341,0.72187,0.74144,0.83788,0.73096,0.68973,0.78057,0.68763,0.79874,0.70231,0.71978,0.49546,0.72257,0.69462,0.83368,1,0.74913,0.65339,0.72257,0.87002,0.74004,0.8253,0.65479,0.68623,0.69322,0.73934,0.70231,0.64011,0.68553,0.71978,0.72397,0.71419,0.703,0.65758,0.66876,0.69392,0.75821,0.6492,0.6464,0.72257,0.71349,0.66317,0.66038,0.66667,0.80294,0.73655,0.70091,0.67925,0.72746,0.69881,0.72956,0.60657,0.58001,0.63452,0.66038,0.63732,0.7659,0.72048,0.71978,0.63382,0.63173,0.58351,0.70021,0.54997,0.65269,0.67365,0.57372,0.68484,0.66108,0.65269,0.66038,0.67226,0.62124,0.56744,0.68274,0.79874,0.7086,0.59399,0.56184,0.39133,0.73235,0.69951,0.66108,0.59679,0.66946,0.62893,0.61006,0.48777,0.57303,0.67435,0.59958,0.67575,0.54717,0.61845,0.65549,0.67785,0.587,0.63033,0.63522,0.57792,0.71139,0.68903,0.4116,0.36198,0.42138,0.3536,0.042628,0.45982,0.56674,0.56953,0.71978,0.63452,0.61356,0.703,0.645,0.78127,0.28372,0.67365,0.38924,0.67925,0.13208,0.71069,0.7624,0.69113,0.74214,0.40811,0.66597,0.41999,0.73235,0.63941,0.7065,0.67575,0.43606,0.37247,0.54368
0.5304,0.77568,0.73096,0.81412,0.68414,0.67226,0.77358,0.68553,0.71419,0.71488,0.66108,0.48148,0.73445,0.69322,0.87701,0.74913,0.9979,0.63941,0.67156,0.81412,0.84976,0.7631,0.64361,0.5884,0.68484,0.74074,0.71069,0.66597,0.68414,0.73795,0.6492,0.69392,0.67785,0.65479,0.67994,0.69532,0.71139,0.68204,0.61495,0.76101,0.74284,0.62404,0.63103,0.645,0.74284,0.68064,0.72397,0.66737,0.72117,0.72607,0.68553,0.59189,0.55765,0.69113,0.58071,0.61635,0.73305,0.72816,0.69532,0.58491,0.64221,0.587,0.6478,0.55416,0.66737,0.65758,0.56674,0.62544,0.63382,0.61076,0.64081,0.67156,0.67785,0.53459,0.64221,0.78127,0.64361,0.55346,0.53529,0.44654,0.65618,0.61705,0.62404,0.54437,0.64221,0.67296,0.55905,0.48987,0.63242,0.67855,0.63382,0.62963,0.55975,0.62404,0.645,0.65129,0.60727,0.60307,0.63941,0.60936,0.68553,0.66108,0.44235,0.39203,0.52481,0.413,0.052411,0.52131,0.57023,0.53249,0.6478,0.58211,0.5905,0.66317,0.59399,0.72397,0.28442,0.69462,0.38365,0.65479,0.13277,0.68973,0.74004,0.67715,0.71209,0.41999,0.61635,0.45702,0.68973,0.61845,0.73305,0.71279,0.50804,0.37526,0.50734
0.65828,0.83368,0.61635,0.6478,0.85045,0.68344,0.59958,0.82879,0.61146,0.81062,0.86443,0.5898,0.61705,0.86443,0.71349,0.65339,0.63941,0.9979,0.79874,0.72537,0.60936,0.63662,0.92802,0.72467,0.86583,0.8812,0.80503,0.77428,0.86583,0.87561,0.58281,0.77778,0.8232,0.7666,0.78616,0.80224,0.84906,0.82809,0.82669,0.91125,0.85115,0.7624,0.69182,0.75402,0.90566,0.79804,0.78686,0.81481,0.83578,0.7666,0.84696,0.71209,0.69741,0.80224,0.83229,0.73515,0.51293,0.60587,0.79455,0.83019,0.8253,0.66946,0.81621,0.63592,0.85045,0.80084,0.66177,0.80294,0.78407,0.79106,0.7666,0.72467,0.77009,0.45982,0.79036,0.80503,0.73725,0.74493,0.72327,0.36758,0.79665,0.81202,0.68763,0.74004,0.75751,0.7652,0.71419,0.58491,0.73934,0.76101,0.7086,0.75192,0.66597,0.78057,0.78337,0.7638,0.49686,0.74493,0.73235,0.68414,0.62264,0.80084,0.41789,0.35639,0.43536,0.37945,0.046122,0.45632,0.49126,0.7673,0.72537,0.73096,0.77149,0.83229,0.66387,0.72117,0.25087,0.71349,0.2963,0.75611,0.14885,0.7666,0.8798,0.77428,0.77778,0.33054,0.87841,0.34451,0.84347,0.71698,0.57442,0.51712,0.47589,0.37107,0.53249
0.68687,0.85657,0.63704,0.67879,0.87609,0.7266,0.68418,0.8101,0.66263,0.7899,0.79596,0.58182,0.62222,0.82357,0.7064,0.6963,0.64714,0.7697,0.99798,0.76431,0.63232,0.61549,0.77508,0.70168,0.82155,0.81414,0.79461,0.71313,0.7569,0.80943,0.55421,0.76296,0.77104,0.71515,0.76566,0.73401,0.84916,0.80135,0.75286,0.81549,0.79529,0.73199,0.75421,0.70774,0.85724,0.75758,0.77508,0.77104,0.85051,0.76768,0.81077,0.69562,0.64108,0.77374,0.8,0.6963,0.55219,0.62761,0.80808,0.73468,0.75354,0.64983,0.81953,0.6532,0.71044,0.73401,0.70774,0.74343,0.74411,0.75488,0.72256,0.72458,0.73872,0.52862,0.77912,0.81145,0.74545,0.70572,0.67542,0.41414,0.77104,0.79125,0.70034,0.74411,0.69899,0.7138,0.70572,0.54007,0.68754,0.75825,0.7165,0.6862,0.68215,0.71717,0.76633,0.77104,0.44983,0.73603,0.73401,0.64242,0.61549,0.767,0.44175,0.33401,0.44983,0.3596,0.040404,0.48215,0.52189,0.69899,0.71515,0.72727,0.7569,0.79057,0.67677,0.71919,0.23502,0.69697,0.28754,0.78519,0.14545,0.7798,0.7771,0.75152,0.75623,0.34276,0.79933,0.3138,0.84781,0.73872,0.60606,0.55556,0.42492,0.38047,0.45859
0.51104,0.76623,0.74675,0.8487,0.72078,0.70195,0.74091,0.68506,0.77078,0.72468,0.7026,0.47078,0.6987,0.71429,0.83766,0.80844,0.75649,0.67403,0.73701,1,0.77403,0.76688,0.68636,0.65844,0.70649,0.73182,0.70519,0.67403,0.69156,0.7513,0.68312,0.67013,0.73636,0.65844,0.6526,0.67857,0.79026,0.68831,0.68182,0.73247,0.69935,0.69935,0.66494,0.62987,0.83052,0.77273,0.72273,0.7013,0.75325,0.71818,0.6974,0.61818,0.59091,0.70325,0.68182,0.67922,0.71234,0.74286,0.72922,0.6513,0.6526,0.58961,0.75649,0.57143,0.65909,0.72597,0.58831,0.67403,0.6539,0.70519,0.6961,0.64416,0.65649,0.55714,0.69026,0.78636,0.69675,0.61558,0.58961,0.39935,0.75519,0.71494,0.64351,0.60519,0.73571,0.63377,0.64935,0.5039,0.57468,0.67468,0.61558,0.67532,0.57338,0.6539,0.70844,0.72208,0.6039,0.63896,0.63506,0.60974,0.74675,0.69221,0.44675,0.35519,0.44156,0.35974,0.041558,0.46364,0.56753,0.5961,0.68247,0.65779,0.62338,0.72727,0.65195,0.80974,0.26753,0.65455,0.35195,0.72273,0.12208,0.71234,0.78117,0.71039,0.77792,0.38506,0.7,0.41818,0.72273,0.60325,0.71429,0.68442,0.4461,0.35844,0.48182
