0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.16304,113.1,114.57,115.86,116.95,118.85,119.73,121.92,124.74,126.67,136.99,138.46,140.21,209.74,211.07,213.26,214.73,307.27,309.44,311.12,454.64,456.14,458.48,460.55,529.79,531.12,696.26,697.22,699.59,700.87,702.7,703.65,763.91,765.01,766.51,1002.7,1004.9,1006,1008.3,1009.6,1019.5,1021,1149.4,1150.1,1151.7,1153.6,1203.5,1205.8,1206.7,1209.1,1210.7,1321.5,1323.9,1325.5,1327.4,1329.4,1332,1438.6,1440,1441.5,1443.4,1445.4,1447.4,1551.6,1552.9,1554.7,1579.6,1580.5,1582.2,1583.6,1585.9,1593.9,1595.4,1596.9,1752.3,1753.8,1755.5,1757.4,1758.8,1761.2,1828.4,1829.5,1831.7,1834.5,1851.1,1853,1979.7,1981.1,1983.7,1985.8,1987.5,2000.5,2002.2,2004.1,2055.9,2057,2058.9,2130.5,2132.3,2133.9,2137,2255.4,2257.5,2259,2261.2,2329.8,2331.7,2333.2,2334.5,2337.8,2473.1,2475.8,2477.2,2480.1,2482.6,2648.9,2650.4,2652.4,2653.7,2655.7,2658,2668.5,2669.7,2729.5,2731.4,2733.4,2827.9,2829.8,2830.7,2832.8,2834.6,2845.3,2846.7,3206,3208.4,3210.1,3212.1,3214.2,3215.8,3218.1,3220.4,3231.6,3232.9,3367.5,3368.7,3369.9,3371.8,3374,3376.2,3396.3,3397.7,3399.7,3502.9,3503.4,3504.8,3506.5,3509,3510.6,3512.7,3574,3574.6,3575.9,3578,3580.2
0.16,113.1,114.61,115.45,116.95,118.84,119.74,122.68,124.8,126.67,136.99,138.47,140.21,209.37,210.59,212.56,214.74,307.27,308.79,310.61,455.16,456.14,458.48,460.54,529.33,531.11,696.33,697.89,699.03,700.88,702.7,703.65,763.92,765.01,767.38,1002.1,1004.4,1006,1007.7,1009.5,1019.5,1021,1149.3,1150.1,1151.7,1153.6,1203.5,1205.9,1206.7,1208.5,1210.7,1321.5,1323.9,1325.5,1328,1329.4,1331.4,1438.3,1439.5,1441,1442.8,1444.8,1446.8,1551.2,1552.9,1554.7,1579.7,1580.2,1582.2,1583.6,1585.9,1593.9,1595,1596.9,1751.9,1753.2,1754.9,1756.7,1758.8,1761.7,1828,1829.5,1832.3,1834,1850.8,1853.1,1979.7,1981.6,1983,1985.2,1987.5,2000.2,2001.6,2004.6,2055.9,2057,2058.9,2130.5,2131.8,2133.9,2137,2255,2256.6,2259,2261.2,2329.8,2331.3,2333.1,2334.5,2337.4,2473.3,2475.8,2477.2,2479.4,2481.9,2648.9,2650.4,2651.6,2653.7,2655.7,2658.7,2668.4,2669.7,2729.5,2730.6,2732.9,2828,2829.5,2830.7,2833.2,2835.3,2845,2847.3,3206,3208.4,3209.5,3211.4,3214.2,3215.8,3218.1,3220.4,3231.3,3232.9,3367.4,3368,3370.5,3371.8,3374,3376.8,3396.3,3398.3,3399.7,3502.9,3503.4,3504.8,3506.5,3509.1,3511.2,3512.7,3574,3574.6,3576.6,3578,3580.2
0.15844,113.1,114.91,115.46,117.75,118.85,119.74,122.6,124.85,126.68,136.99,138.05,140.21,209.37,210.59,213.3,215.39,307.27,309.47,311.23,454.64,456.76,458.48,461.16,529.94,531.12,695.84,697.95,699.64,700.87,702.7,703.65,763.91,765.01,767.37,1002.3,1004.4,1006,1008.4,1009.6,1019.6,1021.7,1149.4,1150.1,1151.7,1153.6,1203.5,1205.8,1206.7,1208.5,1211.3,1321.5,1323.9,1325.5,1327.4,1329.4,1332.1,1438.6,1439.5,1441,1443.4,1445.4,1447.5,1551.6,1552.4,1554.8,1579.6,1580.2,1582.2,1584.2,1585.9,1593.9,1595.5,1596.9,1751.9,1753.2,1754.9,1756.7,1758.8,1761.8,1828,1830.3,1831.7,1834.7,1850.8,1852.3,1979.7,1981.7,1983,1985.2,1988.3,2000.2,2002.3,2004.8,2055.6,2057,2059.7,2130.5,2131.8,2134.5,2137.1,2255,2257.5,2259.6,2261.2,2329.8,2331.3,2333.2,2334.5,2337.8,2473.3,2475.1,2477.9,2480.1,2482.6,2648.9,2650.4,2651.6,2653.7,2655.7,2658.7,2668.2,2670.3,2729.1,2731.2,2733.6,2828,2829.5,2830.7,2833.2,2835.3,2845,2846.7,3206,3208,3209.5,3211.4,3213.5,3216.5,3218.1,3220.4,3231.3,3232.9,3367,3368.8,3369.9,3372.4,3374.6,3376.9,3396.3,3398.2,3400.5,3502.5,3503.4,3504.8,3506.5,3508.4,3511.1,3513.4,3574,3574.6,3576.7,3578,3580.9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,207.58,0,0,0,304.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1151.7,0,0,0,0,0,0,1321.5,0,0,0,0,1331.4,1437.7,0,0,0,0,0,1549.8,0,0,0,0,0,0,0,1593.9,0,0,0,0,0,0,0,0,0,1829.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,117.7,0,118.85,121.93,124.6,0,0,0,140.56,209.12,0,212.24,214.21,307,309.64,310.6,453.04,454.52,459.01,0,528.95,530.97,695.18,697.9,699.03,0,0,0,763.3,764.38,0,1002,1004.9,1006,1008.2,1009.2,1018.7,1021.5,1147,1150,0,0,1203.5,0,0,1208.8,1211.2,1321.4,1323.9,0,1327.8,0,0,1438.2,1439,1440.4,1442,0,1446.6,1551.6,0,1553.4,1579.5,1580,1581.2,0,1585.8,1593.9,0,0,1751,0,1754.8,1756.6,0,1760.7,1827.4,1829.5,1831,0,1849,0,1979.1,0,0,0,1986.9,2000,2002.3,2004.1,2054.9,2056.8,2058.9,2130.5,2132.4,0,2136.4,2253.1,2256.6,0,2260.7,2328.7,0,0,0,2337.7,2473.3,2475.1,2477.2,2479.4,2482.3,2648.1,2649.8,2651.3,2653.7,0,2658,2666.4,2669.7,2729.1,2730.4,0,2828,0,0,0,2835.1,2843.7,2846.5,3206,0,3210.2,3212,3214.2,0,3218.1,0,3231.3,3232.6,3366,3368,3370.4,3371.6,3374,3375.7,3396.2,3398.3,3399.7,3502.5,3503.4,3504.8,3506.5,0,3511,3513.4,3573.4,3575,3575.8,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.17276,113.1,114.58,115.86,117.64,118.86,119.74,122.67,124.87,127.15,136.99,138.48,140.83,209.75,210.59,213.27,215.4,307.27,309.42,310.61,455.11,456.65,459.13,461.14,529.78,531.63,695.85,697.22,699.57,701.48,702.7,703.64,764.26,765.02,767.19,1002.8,1005,1006,1008.4,1009.6,1019.6,1021.6,1149.3,1150.6,1151.7,1153.6,1203.5,1205.8,1207.2,1208.6,1210.7,1321.5,1323.9,1325.5,1328,1329.4,1331.4,1438.6,1440,1441.5,1443.3,1444.8,1447.5,1551.6,1552.9,1554.6,1579.7,1580.5,1582,1584.2,1585.9,1593.9,1595.4,1596.9,1752.3,1753.7,1754.9,1757.4,1758.8,1761.8,1828.4,1830.1,1832.3,1834.7,1849.5,1852,1979.7,1981.6,1983.6,1985.2,1988.3,2000.5,2001.7,2004.8,2055.6,2057.5,2059.6,2130.5,2132.3,2133.9,2137.1,2255,2257.2,2259,2261.2,2329.8,2331.3,2333,2334.5,2337.5,2473.3,2475.8,2477.9,2479.4,2482.5,2648.9,2650.4,2652.1,2653.7,2656.3,2658.6,2667.6,2669.7,2729.5,2730.6,2733.6,0,0,0,0,2834.6,2845.3,2847.3,3206,3208.5,3210.1,3211.4,3214.2,3216.5,3218.1,3220.4,3231.3,3232.9,3367.5,3368,3370.5,3372.5,3374,3376.8,3396.6,3397.7,3399.7,3502.9,3503.4,3503.9,3506.5,3508.4,3510.6,3512.7,3571.3,0,3575.9,3578.6,3580.2
0.16448,113.1,114.57,115.46,117.75,118.85,119.74,121.93,124.82,126.67,136.99,138.48,140.21,209.38,211.24,213.31,215.4,307.27,309.48,310.61,454.64,456.14,459.16,460.54,529.95,531.12,695.85,697.22,699.62,701.43,702.7,703.65,763.92,765.01,767.35,1002.7,1004.4,1006,1007.7,1010.2,1019.4,1021,1148.9,1150.6,1151.7,1153.6,1203.5,1205.5,1206.7,1208.6,1211.3,1321.5,1323.9,1325.5,1327.4,1329.4,1331.4,1438.6,1440.1,1441.5,1443.4,1444.8,1447.5,1551.2,1552.9,1554.7,1579.5,1580.2,1582.2,1583.6,1585.9,1593.9,1595.5,1596.9,1752,1753.9,1754.9,1757.4,1758.8,1761.2,1828,1830.3,1831.7,1834,1851.1,1853.1,1979.7,1981.7,1983.6,1985.8,1988.3,2000.2,2001.6,2004.1,2055.6,2057,2059.7,2130.5,2131.8,2133.9,2137.1,2255,2257.5,2259,2261.2,2329.8,2331.2,2333,2334.5,2337.8,2473.3,2475.8,2477.9,2480.1,2481.9,2648.9,2650.4,2652.4,2653.7,2655.7,2658,2668.2,2669.7,2729.5,2731.4,2733.6,2828,2829.5,2831.3,2833.2,2835.3,2845,2847.3,3206,3208,3210,3211.4,3214.3,3216.5,3218.1,3220.4,3231.3,3232.9,3367,3368.8,3370.4,3372.5,3374.6,3376.9,3396.3,3398.3,3399.7,3502.9,3503.4,3504.8,3507.1,3508.4,3511.1,3513.4,3574,3574.6,3576.7,3578,3580.2
