0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68.436,0,72.263,183.36,186.72,0,188.84,231.6,234.44,418.48,422.13,423.16,424.4,426.42,428.71,599.16,602.83,603.85,605.08,608.45,610.63,612.68,750.88,754.17,0,756.62,758.73,794.28,797.49,798.75,1090.9,1094.4,1095.2,1096.2,1098,1099.9,1189.7,1192.7,1193.6,1194.7,1196.4,1198.2,1204.6,1228.3,1415.7,1420.9,1422.5,1424.4,1427,1428.2,1504.8,1507.1,1508.5,1509.4,1510.9,1647.6,1650.6,1651.3,1652.3,1653.6,1655.1,1659,1660.5,1806.9,1810.5,1811.3,0,1813.8,1818.2,1819.8,1959.8,0,1964,1965.3,1966.8,1969.1,2189.2,2192.3,2193.1,2194.3,2195.5,2197.2,2199.5,2202.8,2204.1,2208.4,2347.2,0,2350.3,2353.1,2355.1,2358.6,0,2546.2,2549.2,2549.9,2550.8,2552.1,2554,2747.4,2750.5,2751.3,2752.5,2753.8,2757,2924.6,2928.3,2929.2,2930.6,2932.3,2934,3113.7,3117.1,3118.1,0,0,3124.8,3126.3,3260.9,3263.7,3265.1,3266.2,3267.8,3318.1,3320.6,0,3322.9,3325.6,3330,0,3333,3340.1,3341.6,3344.2,3420.2,3423.3,3425,3427.3,3464.5,3466.8,3467.7,3470.7,3472.2
68.435,0,72.266,183.36,0,0,0,231.6,0,418.47,422.13,423.16,424.39,426.42,428.7,599.16,602.84,603.85,0,608.45,0,612.68,750.88,0,755.09,756.63,758.74,794.28,796.87,0,1090.9,0,1095.2,1096.2,1098,1099.9,1189.7,0,0,1194.7,1196.4,1198.2,1204.6,1228.3,1415.7,0,0,0,0,0,1504.8,0,1508.5,0,1510.9,1647.5,0,0,1652.3,1653.6,0,1659,0,1806.9,0,1811.3,1812.3,0,1818.2,1819.8,0,1963.1,0,1965.3,1966.8,1969.1,2189.2,0,2193.1,0,2195.5,2197.2,0,2202.8,2204.1,2208.4,2347.2,0,2350.3,2353.1,2355.1,2358.6,2359.9,2546.2,0,2549.9,2550.8,2552.1,2554,2747.4,2750,2751.3,0,2753.8,2757,2924.6,0,2929.2,2930.7,2932.3,0,3113.7,3117.1,0,3119.5,3121.3,3124.8,3126.3,3260.9,3264.3,0,3266.2,3267.8,3318.1,3320.6,0,3322.9,3325.6,3330,0,3333,3340.1,0,3344.2,3420.2,0,0,3427.3,3464.5,3466.8,3467.7,3470.7,0
68.437,0,0,183.36,186.72,0,188.85,231.6,234.43,418.47,421.47,423.17,424.39,426.42,428.71,599.15,0,0,605.11,608.45,0,612.68,750.88,0,0,756.63,758.74,794.28,0,798.77,1090.9,1093.8,0,1096.2,1098,1099.9,1189.7,0,0,0,1196.4,0,1204.6,0,1415.7,0,1422.5,1424.4,1427,0,1504.8,0,0,0,1510.9,1647.5,0,0,0,1653.6,0,1659,0,1806.9,0,0,1812.3,1813.8,1818.2,0,1959.8,0,0,1965.3,1966.8,1969.1,2189.3,0,2193.1,0,2195.5,2197.2,2199.5,2202.8,2204.1,2208.4,2347.2,0,0,2353.1,2355.1,2358.6,0,2546.2,0,2549.9,2550.9,2552.2,2554,2747.4,0,0,0,0,2757,2924.6,0,2929.2,0,2932.3,2934,3113.7,0,3118.2,3119.5,3121.3,3124.8,0,3260.9,0,0,3266.2,3267.8,3318.1,0,0,3322.9,3325.6,3330,0,3333,3340.1,0,3344.2,3420.2,3423.3,3425,3427.3,3464.5,0,0,3470.7,3472.2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,424.38,0,428.69,0,0,0,605.07,608.46,0,0,0,754.16,755.1,0,0,794.28,0,0,0,0,0,1096.2,0,1099.9,0,0,0,1194.7,1196.4,1198.2,1204.6,0,0,1420.9,0,1424.4,0,0,1504.8,0,0,1509.4,1510.9,0,0,0,0,0,0,1659,0,0,0,0,0,0,1818.2,0,1959.8,0,0,1965.2,1966.8,1969,2189.2,0,0,2194.3,0,0,0,2202.8,0,2208.4,2347.2,0,0,2353.1,2355.1,0,0,0,0,0,0,2552.1,2554,0,2750,2751.3,2752.5,2753.8,2757,0,0,0,0,0,0,3113.7,3117.1,0,3119.5,3121.2,3124.8,0,3260.9,0,0,3266.2,3267.8,3318.1,0,0,3322.9,0,3330,0,0,0,0,3344.2,3420.2,0,3425,0,3464.5,0,0,3470.7,0
68.442,70.505,0,0,0,0,0,231.6,0,418.47,0,0,0,0,0,599.02,0,0,0,608.23,0,0,0,0,0,756.58,758.04,0,0,797.99,1090.1,1093.1,1095.1,0,1096.9,1100,0,1192.6,0,1194.8,1196,0,0,1228.3,1414.7,0,1421.5,1424.3,1426.1,1427.6,1504.7,0,1507.8,1509.4,0,0,0,0,1652.3,1653.6,0,0,1660.5,1806.9,1810.5,1811.1,1811.7,0,0,1819.2,1959.6,1962.7,0,1964.5,1966.6,1968.6,0,2191.7,0,2193.6,0,0,0,2202.8,0,0,2347,0,0,0,2354.9,0,0,2545.9,2549.2,2550,2550.8,0,0,2747.4,2749.6,2751,0,2753.7,0,0,0,2929,0,2932.3,2933.7,3113.2,0,3118.3,0,0,3124.8,3125.6,3260.9,3263.9,3265,3265.9,3267.8,3317.7,3320.4,3321.4,0,3325.3,0,0,3332.9,3340.4,0,0,3420.2,3422.9,3424.9,3427.3,3464.5,0,3467.6,3470.7,3471.7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,71.162,72.253,183.36,186.72,187.59,188.83,231.6,234.43,418.47,422.13,423.15,424.39,426.41,428.7,599.15,602.82,603.84,605.07,608.94,610.63,612.67,750.88,754.17,755.08,756.62,758.73,794.28,797.5,798.74,0,1094.4,1095.1,1096.2,1097.9,1099.9,0,1192.7,1193.6,1194.7,1196.4,1198.2,1204.6,1228.3,1415.7,1420.9,1422.5,1424.4,1427,1428.3,0,1507.1,1508.5,1509.4,1510.9,1647.5,1650.6,1651.3,0,1653.6,1654.7,1659,1660.5,1806.9,1810.4,1811.2,1812.3,1813.8,1818.2,0,1959.8,1963.1,1964,1965.2,1966.8,1969.1,2189.2,2192.3,2193.1,2194.3,2195.5,2197.2,2199.5,2202.8,2204.1,2208.4,2347.2,2349.6,2350.3,2353.1,2355.1,2358.6,2359.9,2546.2,2549.1,2549.9,2550.8,2552.1,2554,2747.4,2750,2751.3,2752.5,2753.8,2757,0,2927.7,2929.2,2930.6,2932.3,2934,3113.7,3117.1,3118.1,3119.5,3121.3,3124.8,3126.3,3260.9,3264.3,3265.1,3266.2,3267.8,3318.1,3320.6,3321.4,3322.9,3325.6,0,3331.4,3333,3340.1,3341.6,3344.2,3420.2,3422.6,0,3427.3,3464.5,3466.8,3467.6,3470.7,3472.2
68.435,0,72.253,183.36,0,187.6,0,231.59,0,418.47,0,423.15,424.4,426.41,428.7,599.15,0,0,0,608.45,0,612.67,0,0,755.09,0,758.73,0,0,798.75,0,1094.4,0,0,1097.9,0,0,0,0,1194.7,1196.4,0,1204.6,1228.4,1415.7,0,1422.5,0,0,0,1504.8,0,0,0,1510.9,0,0,0,0,0,0,1659,0,1806.9,0,1811.3,1812.3,1813.8,1818.2,0,1959.8,0,0,1965.2,1966.8,1969.1,2189.2,0,0,2194.3,0,0,2199.5,2202.8,2204.1,2208.4,2347.2,0,0,0,2355.1,2358.6,0,2546.2,0,2549.9,2550.9,0,0,2747.4,2750,0,2752.5,0,2757,2924.6,0,2929.2,2930.6,2932.3,0,3113.7,3117.1,0,3119.5,3121.3,3124.8,0,3260.9,3264.3,3265.1,0,0,3318.1,3320.6,0,3322.9,3325.6,3330,0,0,3340.1,0,0,3420.2,0,3425,0,3464.5,0,3467.7,3470.7,3472.2
